"ICD9"	"meaning"	"node_id"	"parent_id"	"selectable"	"phecode"	"description"	"group"	"groupnum"	"added"	"sex"	"rollup"	"leaf"
"425.0"	"4250 Endomyocardial fibrosis"	3443	3442	"Y"	"425.1"	"Primary/intrinsic cardiomyopathies"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"425.1"	"4251 Hypertrophic obstructive cardiomyopathy"	3444	3442	"Y"	"425.1"	"Primary/intrinsic cardiomyopathies"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"425.2"	"4252 Obscure cardiomyopathy of africa"	3445	3442	"Y"	"425.1"	"Primary/intrinsic cardiomyopathies"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"425.3"	"4253 Endocardial fibroelastosis"	3446	3442	"Y"	"425.1"	"Primary/intrinsic cardiomyopathies"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"425.4"	"4254 Other primary cardiomyopathies"	3447	3442	"Y"	"425.1"	"Primary/intrinsic cardiomyopathies"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"425.1"	"4251 Hypertrophic obstructive cardiomyopathy"	3444	3442	"Y"	"425.11"	"Hypertrophic obstructive cardiomyopathy"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"425.7"	"4257 Nutritional and metabolic cardiomyopathies"	3450	3442	"Y"	"425.2"	"Secondary/extrinsic cardiomyopathies"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"425.8"	"4258 Cardiomyopathy in other diseases classified elsewhere"	3451	3442	"Y"	"425.2"	"Secondary/extrinsic cardiomyopathies"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"425.9"	"4259 Secondary cardiomyopathy, unspecified"	3452	3442	"Y"	"425.2"	"Secondary/extrinsic cardiomyopathies"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"425.5"	"4255 Alcoholic cardiomyopathy"	3448	3442	"Y"	"425.8"	"Other cardiomyopathy"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426"	"426 Conduction disorders"	3453	72	"N"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.0"	"4260 Atrioventricular block, complete"	3454	3453	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.1"	"4261 Atrioventricular block, other and unspecified"	3455	3453	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.2"	"4262 Left bundle branch hemiblock"	3456	3453	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.3"	"4263 Other left bundle branch block"	3457	3453	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.4"	"4264 Right bundle branch block"	3458	3453	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.5"	"4265 Bundle branch block, unspecified"	3459	3453	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.6"	"4266 Other specified heart block"	3460	3453	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.7"	"4267 Anomalous atrioventricular excitation"	3461	3453	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.8"	"4268 Other specified conduction disorders"	3462	3453	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.9"	"4269 Conduction disorders, unspecified"	3463	3453	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"V45.0"	"V450 Cardiac pacemaker in situ"	13371	13370	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"V53.3"	"V533 Fitting and adjustment of cardiac pacemaker"	13433	13429	"Y"	"426"	"Cardiac conduction disorders"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.0"	"4260 Atrioventricular block, complete"	3454	3453	"Y"	"426.2"	"Atrioventricular [AV] block"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.1"	"4261 Atrioventricular block, other and unspecified"	3455	3453	"Y"	"426.2"	"Atrioventricular [AV] block"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"426.6"	"4266 Other specified heart block"	3460	3453	"Y"	"426.2"	"Atrioventricular [AV] block"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.0"	"4260 Atrioventricular block, complete"	3454	3453	"Y"	"426.24"	"Atrioventricular block, complete"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.6"	"4266 Other specified heart block"	3460	3453	"Y"	"426.25"	"Other heart block"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.2"	"4262 Left bundle branch hemiblock"	3456	3453	"Y"	"426.3"	"Bundle branch block"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.3"	"4263 Other left bundle branch block"	3457	3453	"Y"	"426.3"	"Bundle branch block"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.4"	"4264 Right bundle branch block"	3458	3453	"Y"	"426.3"	"Bundle branch block"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"426.5"	"4265 Bundle branch block, unspecified"	3459	3453	"Y"	"426.3"	"Bundle branch block"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"426.4"	"4264 Right bundle branch block"	3458	3453	"Y"	"426.31"	"Right bundle branch block"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.2"	"4262 Left bundle branch hemiblock"	3456	3453	"Y"	"426.32"	"Left bundle branch block"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.3"	"4263 Other left bundle branch block"	3457	3453	"Y"	"426.32"	"Left bundle branch block"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.7"	"4267 Anomalous atrioventricular excitation"	3461	3453	"Y"	"426.4"	"Anomalous atrioventricular excitation"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426"	"426 Conduction disorders"	3453	72	"N"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.0"	"4260 Atrioventricular block, complete"	3454	3453	"Y"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.1"	"4261 Atrioventricular block, other and unspecified"	3455	3453	"Y"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.2"	"4262 Left bundle branch hemiblock"	3456	3453	"Y"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.3"	"4263 Other left bundle branch block"	3457	3453	"Y"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.4"	"4264 Right bundle branch block"	3458	3453	"Y"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.5"	"4265 Bundle branch block, unspecified"	3459	3453	"Y"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.6"	"4266 Other specified heart block"	3460	3453	"Y"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.7"	"4267 Anomalous atrioventricular excitation"	3461	3453	"Y"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.8"	"4268 Other specified conduction disorders"	3462	3453	"Y"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"426.9"	"4269 Conduction disorders, unspecified"	3463	3453	"Y"	"426.8"	"Other cardiac conduction disorders"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"V45.0"	"V450 Cardiac pacemaker in situ"	13371	13370	"Y"	"426.9"	"Cardiac pacemaker/device in situ"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"V53.3"	"V533 Fitting and adjustment of cardiac pacemaker"	13433	13429	"Y"	"426.9"	"Cardiac pacemaker/device in situ"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"V45.0"	"V450 Cardiac pacemaker in situ"	13371	13370	"Y"	"426.91"	"Cardiac pacemaker in situ"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"V53.3"	"V533 Fitting and adjustment of cardiac pacemaker"	13433	13429	"Y"	"426.91"	"Cardiac pacemaker in situ"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"427"	"427 Cardiac dysrhythmias"	3464	72	"N"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.0"	"4270 Paroxysmal supraventricular tachycardia"	3465	3464	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.1"	"4271 Paroxysmal ventricular tachycardia"	3466	3464	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.2"	"4272 Paroxysmal tachycardia, unspecified"	3467	3464	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.3"	"4273 Atrial fibrillation and flutter"	3468	3464	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.4"	"4274 Ventricular fibrillation and flutter"	3469	3464	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.5"	"4275 Cardiac arrest"	3470	3464	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.6"	"4276 Premature beats"	3471	3464	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.8"	"4278 Other specified cardiac dysrhythmias"	3472	3464	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.9"	"4279 Cardiac dysrhythmias, unspecified"	3473	3464	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"785.0"	"7850 Tachycardia, unspecified"	7671	7670	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"785.1"	"7851 Palpitations"	7672	7670	"Y"	"427"	"Cardiac dysrhythmias"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"427.0"	"4270 Paroxysmal supraventricular tachycardia"	3465	3464	"Y"	"427.1"	"Paroxysmal tachycardia, unspecified"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"427.1"	"4271 Paroxysmal ventricular tachycardia"	3466	3464	"Y"	"427.1"	"Paroxysmal tachycardia, unspecified"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"427.2"	"4272 Paroxysmal tachycardia, unspecified"	3467	3464	"Y"	"427.1"	"Paroxysmal tachycardia, unspecified"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.0"	"4270 Paroxysmal supraventricular tachycardia"	3465	3464	"Y"	"427.11"	"Paroxysmal supraventricular tachycardia"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"427.1"	"4271 Paroxysmal ventricular tachycardia"	3466	3464	"Y"	"427.12"	"Paroxysmal ventricular tachycardia"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"427.3"	"4273 Atrial fibrillation and flutter"	3468	3464	"Y"	"427.2"	"Atrial fibrillation and flutter"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.8"	"4278 Other specified cardiac dysrhythmias"	3472	3464	"Y"	"427.3"	"Other specified cardiac dysrhythmias"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"427.4"	"4274 Ventricular fibrillation and flutter"	3469	3464	"Y"	"427.4"	"Cardiac arrest and ventricular fibrillation"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"427.5"	"4275 Cardiac arrest"	3470	3464	"Y"	"427.4"	"Cardiac arrest and ventricular fibrillation"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"427.5"	"4275 Cardiac arrest"	3470	3464	"Y"	"427.42"	"Cardiac arrest"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"427.9"	"4279 Cardiac dysrhythmias, unspecified"	3473	3464	"Y"	"427.5"	"Arrhythmia (cardiac) NOS"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"427.6"	"4276 Premature beats"	3471	3464	"Y"	"427.6"	"Premature beats"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"785.0"	"7850 Tachycardia, unspecified"	7671	7670	"Y"	"427.7"	"Tachycardia NOS"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"785.1"	"7851 Palpitations"	7672	7670	"Y"	"427.9"	"Palpitations"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"428"	"428 Heart failure"	3474	72	"N"	"428"	"Congestive heart failure; nonhypertensive"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"428.0"	"4280 Congestive heart failure"	3475	3474	"Y"	"428"	"Congestive heart failure; nonhypertensive"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"428.1"	"4281 Left heart failure"	3476	3474	"Y"	"428"	"Congestive heart failure; nonhypertensive"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"428.9"	"4289 Heart failure, unspecified"	3477	3474	"Y"	"428"	"Congestive heart failure; nonhypertensive"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"428.0"	"4280 Congestive heart failure"	3475	3474	"Y"	"428.1"	"Congestive heart failure (CHF) NOS"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"428.1"	"4281 Left heart failure"	3476	3474	"Y"	"428.2"	"Heart failure NOS"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"428.9"	"4289 Heart failure, unspecified"	3477	3474	"Y"	"428.2"	"Heart failure NOS"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"429.81"	"42981 Acquired ventricular septal defect"	3488	3486	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"429.82"	"42982 Post infarction septal defect, not otherwise specified"	3489	3486	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"785"	"785 Symptoms involving cardiovascular system"	7670	120	"N"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"785.0"	"7850 Tachycardia, unspecified"	7671	7670	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"785.1"	"7851 Palpitations"	7672	7670	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"785.2"	"7852 Functional and undiagnosed cardiac murmurs"	7673	7670	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"785.3"	"7853 Other abnormal heart sounds"	7674	7670	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"785.4"	"7854 Gangrene"	7675	7670	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"785.5"	"7855 Shock without mention of trauma"	7676	7670	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"785.6"	"7856 Enlargement of lymph nodes"	7677	7670	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"785.9"	"7859 Other symptoms involving cardiovascular system"	7678	7670	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"794.3"	"7943 Nonspecific abnormal results of cardiovascular function studies"	7771	7767	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"997.1"	"9971 Cardiac complications during or resulting from a procedure"	9045	9043	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"E997.1"	"E9971 Injury due to war operations by biological warfare"	13047	13045	"Y"	"429"	"Ill-defined descriptions and complications of heart disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"429.4"	"4294 Functional disturbances following cardiac surgery"	3483	3478	"Y"	"429.1"	"Heart transplant/surgery"	"circulatory system"	"8"	"original"	"Both"	"0"	"1"
"V15.1"	"V151 Personal history of surgery to heart and great vessels"	13169	13167	"Y"	"429.1"	"Heart transplant/surgery"	"circulatory system"	"8"	"original"	"Both"	"0"	"1"
"V42.1"	"V421 Heart replaced by transplant"	13340	13338	"Y"	"429.1"	"Heart transplant/surgery"	"circulatory system"	"8"	"original"	"Both"	"0"	"1"
"V43.2"	"V432 Replacement of heart (by artificial device)"	13352	13349	"Y"	"429.1"	"Heart transplant/surgery"	"circulatory system"	"8"	"original"	"Both"	"0"	"1"
"794.3"	"7943 Nonspecific abnormal results of cardiovascular function studies"	7771	7767	"Y"	"429.2"	"Abnormal function study of cardiovascular system"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"785"	"785 Symptoms involving cardiovascular system"	7670	120	"N"	"429.3"	"Symptoms involving cardiovascular system"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"785.0"	"7850 Tachycardia, unspecified"	7671	7670	"Y"	"429.3"	"Symptoms involving cardiovascular system"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"785.1"	"7851 Palpitations"	7672	7670	"Y"	"429.3"	"Symptoms involving cardiovascular system"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"785.2"	"7852 Functional and undiagnosed cardiac murmurs"	7673	7670	"Y"	"429.3"	"Symptoms involving cardiovascular system"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"785.3"	"7853 Other abnormal heart sounds"	7674	7670	"Y"	"429.3"	"Symptoms involving cardiovascular system"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"785.4"	"7854 Gangrene"	7675	7670	"Y"	"429.3"	"Symptoms involving cardiovascular system"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"785.5"	"7855 Shock without mention of trauma"	7676	7670	"Y"	"429.3"	"Symptoms involving cardiovascular system"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"785.6"	"7856 Enlargement of lymph nodes"	7677	7670	"Y"	"429.3"	"Symptoms involving cardiovascular system"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"785.9"	"7859 Other symptoms involving cardiovascular system"	7678	7670	"Y"	"429.3"	"Symptoms involving cardiovascular system"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"997.1"	"9971 Cardiac complications during or resulting from a procedure"	9045	9043	"Y"	"429.9"	"Cardiac complications, not elsewhere classified"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"E997.1"	"E9971 Injury due to war operations by biological warfare"	13047	13045	"Y"	"429.9"	"Cardiac complications, not elsewhere classified"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"430"	"430 Subarachnoid haemorrhage"	3492	73	"N"	"430"	"Intracranial hemorrhage"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"430.9"	"4309 Subarachnoid haemorrhage"	3493	3492	"Y"	"430"	"Intracranial hemorrhage"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"431"	"431 Intracerebral haemorrhage"	3494	73	"N"	"430"	"Intracranial hemorrhage"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"431.9"	"4319 Intracerebral haemorrhage"	3495	3494	"Y"	"430"	"Intracranial hemorrhage"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
"432"	"432 Other and unspecified intracranial haemorrhage"	3496	73	"N"	"430"	"Intracranial hemorrhage"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"432.0"	"4320 Nontraumatic extradural haemorrhage"	3497	3496	"Y"	"430"	"Intracranial hemorrhage"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"432.1"	"4321 Subdural haemorrhage"	3498	3496	"Y"	"430"	"Intracranial hemorrhage"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"432.9"	"4329 Unspecified intracranial haemorrhage"	3499	3496	"Y"	"430"	"Intracranial hemorrhage"	"circulatory system"	"8"	"original"	"Both"	"1"	"0"
"430"	"430 Subarachnoid haemorrhage"	3492	73	"N"	"430.1"	"Subarachnoid hemorrhage"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"430.9"	"4309 Subarachnoid haemorrhage"	3493	3492	"Y"	"430.1"	"Subarachnoid hemorrhage"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"431"	"431 Intracerebral haemorrhage"	3494	73	"N"	"430.2"	"Intracerebral hemorrhage"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"431.9"	"4319 Intracerebral haemorrhage"	3495	3494	"Y"	"430.2"	"Intracerebral hemorrhage"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"432.1"	"4321 Subdural haemorrhage"	3498	3496	"Y"	"430.3"	"Subdural hemorrhage"	"circulatory system"	"8"	"original"	"Both"	"1"	"1"
"433"	"433 Occlusion and stenosis of precerebral arteries"	3500	73	"N"	"433"	"Cerebrovascular disease"	"circulatory system"	"8"	"rolled up PheWAS code"	"Both"	"1"	"0"
